Step,Acc,Loss
10132,0.953,0.18
10133,0.953,0.18
10134,0.891,0.34
10135,0.891,0.34
10136,0.859,0.37
10137,0.859,0.37
10138,0.859,0.5
10139,0.859,0.5
10140,0.969,0.12
10141,0.969,0.12
10142,0.875,0.36
10143,0.875,0.36
10144,0.891,0.31
10145,0.891,0.31
10146,0.891,0.32
10147,0.891,0.32
10148,0.891,0.36
10149,0.891,0.36
10150,0.875,0.37
10151,0.875,0.37
10152,0.922,0.2
10153,0.922,0.2
10154,0.938,0.29
10155,0.938,0.29
10156,0.938,0.21
10157,0.938,0.21
10158,0.891,0.31
10159,0.891,0.31
10160,0.984,0.12
10161,0.984,0.12
10162,0.938,0.34
10163,0.938,0.34
10164,0.906,0.23
10165,0.906,0.23
10166,0.875,0.48
10167,0.875,0.48
10168,0.922,0.27
10169,0.922,0.27
10170,0.891,0.39
10171,0.891,0.39
10172,0.922,0.23
10173,0.922,0.23
10174,0.859,0.37
10175,0.859,0.37
10176,0.938,0.17
10177,0.938,0.17
10178,0.953,0.13
10179,0.953,0.13
10180,0.906,0.23
10181,0.906,0.23
10182,0.953,0.14
10183,0.953,0.14
10184,0.859,0.47
10185,0.859,0.47
10186,0.938,0.12
10187,0.938,0.12
10188,0.953,0.16
10189,0.953,0.16
10190,0.891,0.31
10191,0.891,0.31
10192,0.875,0.48
10193,0.875,0.48
10194,0.906,0.3
10195,0.906,0.3
10196,0.922,0.22
10197,0.922,0.22
10198,0.969,0.16
10199,0.969,0.16
10200,0.938,0.25
10201,0.938,0.25
10202,0.891,0.28
10203,0.891,0.28
10204,0.891,0.29
10205,0.891,0.29
10206,0.938,0.18
10207,0.938,0.18
10208,0.891,0.3
10209,0.891,0.3
10210,0.953,0.15
10211,0.953,0.15
10212,0.906,0.23
10213,0.906,0.23
10214,0.906,0.35
10215,0.906,0.35
10216,0.938,0.2
10217,0.938,0.2
10218,0.906,0.25
10219,0.906,0.25
10220,0.953,0.16
10221,0.953,0.16
10222,0.906,0.21
10223,0.906,0.21
10224,0.938,0.22
10225,0.938,0.22
10226,0.891,0.32
10227,0.891,0.32
10228,0.922,0.3
10229,0.922,0.3
10230,0.891,0.42
10231,0.891,0.42
10232,0.891,0.38
10233,0.891,0.38
10234,0.953,0.19
10235,0.953,0.19
10236,0.938,0.19
10237,0.938,0.19
10238,0.922,0.23
10239,0.922,0.23
10240,0.922,0.19
10241,0.922,0.19
10242,0.938,0.24
10243,0.938,0.24
10244,0.891,0.33
10245,0.891,0.33
10246,0.969,0.15
10247,0.969,0.15
10248,0.875,0.39
10249,0.875,0.39
10250,0.859,0.39
10251,0.859,0.39
10252,0.922,0.2
10253,0.922,0.2
10254,0.875,0.23
10255,0.875,0.23
10256,0.906,0.36
10257,0.906,0.36
10258,0.922,0.26
10259,0.922,0.26
10260,1.0,0.07
10261,1.0,0.07
10262,0.938,0.28
10263,0.938,0.28
10264,0.891,0.26
10265,0.891,0.26
10266,0.906,0.24
10267,0.906,0.24
10268,0.938,0.19
10269,0.938,0.19
10270,0.938,0.23
10271,0.938,0.23
10272,0.859,0.46
10273,0.859,0.46
10274,0.953,0.2
10275,0.953,0.2
10276,0.906,0.24
10277,0.906,0.24
10278,0.891,0.3
10279,0.891,0.3
10280,0.859,0.28
10281,0.859,0.28
10282,0.984,0.12
10283,0.984,0.12
10284,0.922,0.24
10285,0.922,0.24
10286,0.891,0.37
10287,0.891,0.37
10288,0.875,0.28
10289,0.875,0.28
10290,0.953,0.2
10291,0.953,0.2
10292,0.875,0.25
10293,0.875,0.25
10294,0.922,0.3
10295,0.922,0.3
10296,0.922,0.27
10297,0.922,0.27
10298,0.953,0.18
10299,0.953,0.18
10300,0.891,0.41
10301,0.891,0.41
10302,0.891,0.28
10303,0.891,0.28
10304,0.906,0.29
10305,0.906,0.29
10306,0.906,0.2
10307,0.906,0.2
10308,0.969,0.13
10309,0.969,0.13
10310,0.938,0.21
10311,0.938,0.21
10312,0.844,0.35
10313,0.844,0.35
10314,0.906,0.21
10315,0.906,0.21
10316,0.953,0.17
10317,0.953,0.17
10318,0.969,0.11
10319,0.969,0.11
10320,0.906,0.28
10321,0.906,0.28
10322,0.922,0.18
10323,0.922,0.18
10324,0.891,0.28
10325,0.891,0.28
10326,0.922,0.21
10327,0.922,0.21
10328,0.906,0.24
10329,0.906,0.24
10330,0.891,0.28
10331,0.891,0.28
10332,0.859,0.37
10333,0.859,0.37
10334,0.906,0.39
10335,0.906,0.39
10336,0.953,0.19
10337,0.953,0.19
10338,0.953,0.18
10339,0.953,0.18
10340,0.938,0.2
10341,0.938,0.2
10342,0.906,0.22
10343,0.906,0.22
10344,0.906,0.24
10345,0.906,0.24
10346,0.906,0.25
10347,0.906,0.25
10348,0.906,0.26
10349,0.906,0.26
10350,0.859,0.39
10351,0.859,0.39
10352,0.906,0.38
10353,0.906,0.38
10354,0.938,0.17
10355,0.938,0.17
10356,0.891,0.29
10357,0.891,0.29
10358,0.906,0.24
10359,0.906,0.24
10360,0.859,0.29
10361,0.859,0.29
10362,0.906,0.43
10363,0.906,0.43
10364,0.953,0.15
10365,0.953,0.15
10366,0.969,0.1
10367,0.969,0.1
10368,0.906,0.19
10369,0.906,0.19
10370,0.953,0.15
10371,0.953,0.15
10372,0.953,0.19
10373,0.953,0.19
10374,0.938,0.19
10375,0.938,0.19
10376,0.906,0.26
10377,0.906,0.26
10378,0.969,0.22
10379,0.969,0.22
10380,0.922,0.23
10381,0.922,0.23
10382,0.953,0.2
10383,0.953,0.2
10384,0.969,0.16
10385,0.969,0.16
10386,0.938,0.19
10387,0.938,0.19
10388,0.891,0.28
10389,0.891,0.28
10390,0.922,0.26
10391,0.922,0.26
10392,0.891,0.3
10393,0.891,0.3
10394,0.875,0.52
10395,0.875,0.52
10396,0.969,0.21
10397,0.969,0.21
10398,0.891,0.32
10399,0.891,0.32
10400,0.953,0.14
10401,0.953,0.14
10402,0.922,0.29
10403,0.922,0.29
10404,1.0,0.08
10405,1.0,0.08
10406,0.938,0.22
10407,0.938,0.22
10408,0.922,0.25
10409,0.922,0.25
10410,0.906,0.28
10411,0.906,0.28
10412,0.969,0.1
10413,0.969,0.1
10414,0.953,0.14
10415,0.953,0.14
10416,0.906,0.32
10417,0.906,0.32
10418,0.844,0.5
10419,0.844,0.5
10420,0.969,0.15
10421,0.969,0.15
10422,0.891,0.28
10423,0.891,0.28
10424,0.938,0.18
10425,0.938,0.18
10426,0.906,0.25
10427,0.906,0.25
10428,0.938,0.18
10429,0.938,0.18
10430,0.891,0.21
10431,0.891,0.21
10432,0.938,0.17
10433,0.938,0.17
10434,0.875,0.34
10435,0.875,0.34
10436,0.953,0.17
10437,0.953,0.17
10438,0.891,0.22
10439,0.891,0.22
10440,0.953,0.21
10441,0.953,0.21
10442,0.922,0.22
10443,0.922,0.22
10444,0.891,0.28
10445,0.891,0.28
10446,0.859,0.38
10447,0.859,0.38
10448,0.922,0.23
10449,0.922,0.23
10450,0.984,0.18
10451,0.984,0.18
10452,0.906,0.32
10453,0.906,0.32
10454,0.938,0.18
10455,0.938,0.18
10456,0.891,0.28
10457,0.891,0.28
10458,0.922,0.26
10459,0.922,0.26
10460,0.953,0.27
10461,0.953,0.27
10462,0.891,0.27
10463,0.891,0.27
10464,0.969,0.13
10465,0.969,0.13
10466,0.922,0.31
10467,0.922,0.31
10468,0.906,0.3
10469,0.906,0.3
10470,0.953,0.18
10471,0.953,0.18
10472,0.922,0.27
10473,0.922,0.27
10474,0.906,0.32
10475,0.906,0.32
10476,0.938,0.2
10477,0.938,0.2
10478,0.891,0.31
10479,0.891,0.31
10480,0.891,0.29
10481,0.891,0.29
10482,0.984,0.12
10483,0.984,0.12
10484,0.938,0.22
10485,0.938,0.22
10486,0.906,0.42
10487,0.906,0.42
10488,0.953,0.13
10489,0.953,0.13
10490,0.938,0.24
10491,0.938,0.24
10492,0.906,0.19
10493,0.906,0.19
10494,0.953,0.16
10495,0.953,0.16
10496,0.922,0.37
10497,0.922,0.37
10498,0.922,0.22
10499,0.922,0.22
10500,0.938,0.26
10501,0.938,0.26
10502,0.922,0.27
10503,0.922,0.27
10504,0.922,0.31
10505,0.922,0.31
10506,0.938,0.16
10507,0.938,0.16
10508,0.891,0.19
10509,0.891,0.19
10510,0.922,0.19
10511,0.922,0.19
10512,0.938,0.26
10513,0.938,0.26
10514,0.875,0.41
10515,0.875,0.41
10516,0.906,0.3
10517,0.906,0.3
10518,0.953,0.13
10519,0.953,0.13
10520,0.953,0.17
10521,0.953,0.17
10522,0.906,0.31
10523,0.906,0.31
10524,0.859,0.32
10525,0.859,0.32
10526,0.906,0.21
10527,0.906,0.21
10528,0.953,0.23
10529,0.953,0.23
10530,0.859,0.37
10531,0.859,0.37
10532,0.844,0.37
10533,0.844,0.37
10534,0.891,0.27
10535,0.891,0.27
10536,0.953,0.22
10537,0.953,0.22
10538,0.875,0.39
10539,0.875,0.39
10540,0.969,0.15
10541,0.969,0.15
10542,0.906,0.3
10543,0.906,0.3
10544,0.906,0.21
10545,0.906,0.21
10546,0.875,0.39
10547,0.875,0.39
10548,0.797,0.44
10549,0.797,0.44
10550,0.859,0.34
10551,0.859,0.34
10552,0.859,0.45
10553,0.859,0.45
10554,0.938,0.25
10555,0.938,0.25
10556,0.953,0.24
10557,0.953,0.24
10558,0.906,0.29
10559,0.906,0.29
10560,0.938,0.22
10561,0.938,0.22
10562,0.938,0.25
10563,0.938,0.25
10564,0.891,0.25
10565,0.891,0.25
10566,0.875,0.35
10567,0.875,0.35
10568,0.859,0.37
10569,0.859,0.37
10570,0.828,0.36
10571,0.828,0.36
10572,0.906,0.35
10573,0.906,0.35
10574,0.953,0.18
10575,0.953,0.18
10576,0.859,0.39
10577,0.859,0.39
10578,0.922,0.28
10579,0.922,0.28
10580,0.875,0.35
10581,0.875,0.35
10582,0.812,0.42
10583,0.812,0.42
10584,0.891,0.47
10585,0.891,0.47
10586,0.938,0.28
10587,0.938,0.28
10588,0.922,0.24
10589,0.922,0.24
10590,0.844,0.36
10591,0.844,0.36
10592,0.938,0.2
10593,0.938,0.2
10594,0.891,0.27
10595,0.891,0.27
10596,0.906,0.22
10597,0.906,0.22
10598,0.906,0.25
10599,0.906,0.25
10600,0.859,0.36
10601,0.859,0.36
10602,0.906,0.3
10603,0.906,0.3
10604,0.891,0.41
10605,0.891,0.41
10606,0.875,0.34
10607,0.875,0.34
10608,0.938,0.19
10609,0.938,0.19
10610,0.953,0.23
10611,0.953,0.23
10612,0.938,0.19
10613,0.938,0.19
10614,0.875,0.32
10615,0.875,0.32
10616,0.875,0.38
10617,0.875,0.38
10618,0.891,0.35
10619,0.891,0.35
10620,0.906,0.31
10621,0.906,0.31
10622,0.938,0.19
10623,0.938,0.19
10624,0.922,0.28
10625,0.922,0.28
10626,0.891,0.31
10627,0.891,0.31
10628,0.859,0.4
10629,0.859,0.4
10630,0.891,0.23
10631,0.891,0.23
10632,0.859,0.29
10633,0.859,0.29
10634,0.906,0.23
10635,0.906,0.23
10636,0.984,0.11
10637,0.984,0.11
10638,0.859,0.34
10639,0.859,0.34
10640,0.875,0.32
10641,0.875,0.32
10642,0.906,0.35
10643,0.906,0.35
10644,0.859,0.42
10645,0.859,0.42
10646,0.891,0.26
10647,0.891,0.26
10648,0.922,0.25
10649,0.922,0.25
10650,0.875,0.58
10651,0.875,0.58
10652,0.875,0.41
10653,0.875,0.41
10654,0.875,0.34
10655,0.875,0.34
10656,0.859,0.46
10657,0.859,0.46
10658,0.953,0.21
10659,0.953,0.21
10660,0.953,0.23
10661,0.953,0.23
10662,0.953,0.17
10663,0.953,0.17
10664,0.906,0.32
10665,0.906,0.32
10666,0.922,0.28
10667,0.922,0.28
10668,0.938,0.19
10669,0.938,0.19
10670,0.922,0.27
10671,0.922,0.27
10672,0.859,0.41
10673,0.859,0.41
10674,0.953,0.2
10675,0.953,0.2
10676,0.859,0.4
10677,0.859,0.4
10678,0.922,0.23
10679,0.922,0.23
10680,0.938,0.16
10681,0.938,0.16
10682,0.906,0.22
10683,0.906,0.22
10684,0.891,0.27
10685,0.891,0.27
10686,0.891,0.4
10687,0.891,0.4
10688,0.844,0.43
10689,0.844,0.43
10690,0.938,0.18
10691,0.938,0.18
10692,0.875,0.4
10693,0.875,0.4
10694,0.828,0.49
10695,0.828,0.49
10696,0.922,0.28
10697,0.922,0.28
10698,0.953,0.16
10699,0.953,0.16
10700,0.891,0.24
10701,0.891,0.24
10702,0.969,0.16
10703,0.969,0.16
10704,0.953,0.23
10705,0.953,0.23
10706,0.891,0.3
10707,0.891,0.3
10708,0.906,0.25
10709,0.906,0.25
10710,0.875,0.37
10711,0.875,0.37
10712,0.859,0.39
10713,0.859,0.39
10714,0.891,0.37
10715,0.891,0.37
10716,0.922,0.34
10717,0.922,0.34
10718,0.938,0.23
10719,0.938,0.23
10720,0.906,0.29
10721,0.906,0.29
10722,0.891,0.28
10723,0.891,0.28
10724,0.938,0.23
10725,0.938,0.23
10726,0.938,0.25
10727,0.938,0.25
10728,0.906,0.23
10729,0.906,0.23
10730,0.859,0.46
10731,0.859,0.46
10732,0.891,0.33
10733,0.891,0.33
10734,0.891,0.31
10735,0.891,0.31
10736,0.906,0.22
10737,0.906,0.22
10738,0.875,0.37
10739,0.875,0.37
10740,0.938,0.24
10741,0.938,0.24
10742,0.859,0.32
10743,0.859,0.32
10744,0.953,0.17
10745,0.953,0.17
10746,0.859,0.27
10747,0.859,0.27
10748,0.781,0.46
10749,0.781,0.46
10750,0.906,0.35
10751,0.906,0.35
10752,0.891,0.34
10753,0.891,0.34
10754,0.969,0.19
10755,0.969,0.19
10756,0.938,0.28
10757,0.938,0.28
10758,0.938,0.22
10759,0.938,0.22
10760,0.922,0.28
10761,0.922,0.28
10762,0.859,0.39
10763,0.859,0.39
10764,0.922,0.31
10765,0.922,0.31
10766,0.906,0.32
10767,0.906,0.32
10768,0.875,0.34
10769,0.875,0.34
10770,0.859,0.38
10771,0.859,0.38
10772,0.891,0.36
10773,0.891,0.36
10774,0.844,0.44
10775,0.844,0.44
10776,0.922,0.28
10777,0.922,0.28
10778,0.969,0.13
10779,0.969,0.13
10780,0.891,0.27
10781,0.891,0.27
10782,0.922,0.19
10783,0.922,0.19
10784,0.922,0.24
10785,0.922,0.24
10786,0.891,0.3
10787,0.891,0.3
10788,0.891,0.2
10789,0.891,0.2
10790,0.938,0.25
10791,0.938,0.25
10792,0.906,0.18
10793,0.906,0.18
10794,0.875,0.37
10795,0.875,0.37
10796,0.875,0.34
10797,0.875,0.34
10798,0.938,0.23
10799,0.938,0.23
10800,0.906,0.3
10801,0.906,0.3
10802,0.922,0.22
10803,0.922,0.22
10804,0.938,0.25
10805,0.938,0.25
10806,0.922,0.24
10807,0.922,0.24
10808,0.906,0.31
10809,0.906,0.31
10810,0.953,0.22
10811,0.953,0.22
10812,0.953,0.19
10813,0.953,0.19
10814,0.875,0.32
10815,0.875,0.32
10816,0.953,0.16
10817,0.953,0.16
10818,0.969,0.13
10819,0.969,0.13
10820,0.844,0.55
10821,0.844,0.55
10822,0.891,0.24
10823,0.891,0.24
10824,0.875,0.34
10825,0.875,0.34
10826,0.906,0.32
10827,0.906,0.32
10828,0.938,0.21
10829,0.938,0.21
10830,0.875,0.3
10831,0.875,0.3
10832,0.953,0.27
10833,0.953,0.27
10834,0.891,0.25
10835,0.891,0.25
10836,0.859,0.45
10837,0.859,0.45
10838,0.938,0.21
10839,0.938,0.21
10840,0.938,0.19
10841,0.938,0.19
10842,0.891,0.3
10843,0.891,0.3
10844,0.859,0.43
10845,0.859,0.43
10846,0.922,0.36
10847,0.922,0.36
10848,0.891,0.29
10849,0.891,0.29
10850,0.984,0.1
10851,0.984,0.1
10852,0.938,0.27
10853,0.938,0.27
10854,0.875,0.38
10855,0.875,0.38
10856,0.875,0.42
10857,0.875,0.42
10858,0.906,0.21
10859,0.906,0.21
10860,0.906,0.28
10861,0.906,0.28
10862,0.969,0.18
10863,0.969,0.18
10864,0.859,0.42
10865,0.859,0.42
10866,0.938,0.18
10867,0.938,0.18
10868,0.906,0.24
10869,0.906,0.24
10870,0.906,0.29
10871,0.906,0.29
10872,0.906,0.33
10873,0.906,0.33
10874,0.938,0.23
10875,0.938,0.23
10876,0.984,0.15
10877,0.984,0.15
10878,0.906,0.3
10879,0.906,0.3
10880,0.844,0.32
10881,0.844,0.32
10882,0.938,0.2
10883,0.938,0.2
10884,0.906,0.33
10885,0.906,0.33
10886,0.828,0.4
10887,0.828,0.4
10888,0.844,0.39
10889,0.844,0.39
10890,0.906,0.18
10891,0.906,0.18
10892,0.953,0.23
10893,0.953,0.23
10894,0.906,0.33
10895,0.906,0.33
10896,0.875,0.29
10897,0.875,0.29
10898,0.922,0.3
10899,0.922,0.3
10900,0.922,0.27
10901,0.922,0.27
10902,0.953,0.22
10903,0.953,0.22
10904,0.891,0.31
10905,0.891,0.31
10906,0.906,0.3
10907,0.906,0.3
10908,0.922,0.22
10909,0.922,0.22
10910,0.969,0.18
10911,0.969,0.18
10912,0.906,0.29
10913,0.906,0.29
10914,0.953,0.26
10915,0.953,0.26
10916,0.891,0.41
10917,0.891,0.41
10918,0.859,0.39
10919,0.859,0.39
10920,0.938,0.32
10921,0.938,0.32
10922,0.891,0.33
10923,0.891,0.33
10924,0.953,0.17
10925,0.953,0.17
10926,0.906,0.36
10927,0.906,0.36
10928,0.891,0.27
10929,0.891,0.27
10930,0.953,0.14
10931,0.953,0.14
10932,0.938,0.19
10933,0.938,0.19
10934,0.922,0.24
10935,0.922,0.24
10936,0.953,0.24
10937,0.953,0.24
10938,0.969,0.12
10939,0.969,0.12
10940,0.938,0.26
10941,0.938,0.26
10942,0.891,0.22
10943,0.891,0.22
10944,0.875,0.4
10945,0.875,0.4
10946,0.859,0.39
10947,0.859,0.39
10948,0.875,0.36
10949,0.875,0.36
10950,0.922,0.28
10951,0.922,0.28
10952,0.906,0.36
10953,0.906,0.36
10954,0.891,0.29
10955,0.891,0.29
10956,0.875,0.3
10957,0.875,0.3
10958,0.891,0.24
10959,0.891,0.24
10960,0.828,0.41
10961,0.828,0.41
10962,0.953,0.31
10963,0.953,0.31
10964,0.922,0.2
10965,0.922,0.2
10966,0.844,0.42
10967,0.844,0.42
10968,0.953,0.17
10969,0.953,0.17
10970,0.906,0.21
10971,0.906,0.21
10972,0.891,0.26
10973,0.891,0.26
10974,0.969,0.22
10975,0.969,0.22
10976,0.891,0.22
10977,0.891,0.22
10978,0.922,0.27
10979,0.922,0.27
10980,0.969,0.14
10981,0.969,0.14
10982,0.891,0.26
10983,0.891,0.26
10984,0.891,0.32
10985,0.891,0.32
10986,0.953,0.14
10987,0.953,0.14
10988,0.875,0.3
10989,0.875,0.3
10990,0.891,0.25
10991,0.891,0.25
10992,0.922,0.16
10993,0.922,0.16
10994,0.938,0.16
10995,0.938,0.16
10996,0.906,0.24
10997,0.906,0.24
10998,0.938,0.16
10999,0.938,0.16
11000,0.906,0.31
11001,0.906,0.31
11002,0.906,0.34
11003,0.906,0.34
11004,0.938,0.17
11005,0.938,0.17
11006,0.844,0.32
11007,0.844,0.32
11008,0.906,0.25
11009,0.906,0.25
11010,0.844,0.4
11011,0.844,0.4
11012,0.922,0.23
11013,0.922,0.23
11014,0.875,0.3
11015,0.875,0.3
11016,0.953,0.13
11017,0.953,0.13
11018,0.938,0.22
11019,0.938,0.22
11020,0.984,0.09
11021,0.984,0.09
11022,0.938,0.24
11023,0.938,0.24
11024,0.969,0.19
11025,0.969,0.19
11026,0.938,0.16
11027,0.938,0.16
11028,0.844,0.45
11029,0.844,0.45
11030,0.938,0.21
11031,0.938,0.21
11032,0.969,0.1
11033,0.969,0.1
11034,0.922,0.21
11035,0.922,0.21
11036,0.906,0.28
11037,0.906,0.28
11038,0.906,0.24
11039,0.906,0.24
11040,0.891,0.32
11041,0.891,0.32
11042,0.844,0.37
11043,0.844,0.37
11044,0.953,0.17
11045,0.953,0.17
11046,0.969,0.15
11047,0.969,0.15
11048,0.938,0.2
11049,0.938,0.2
11050,0.953,0.16
11051,0.953,0.16
11052,0.938,0.18
11053,0.938,0.18
11054,0.969,0.18
11055,0.969,0.18
11056,0.938,0.14
11057,0.938,0.14
11058,0.906,0.3
11059,0.906,0.3
11060,0.906,0.27
11061,0.906,0.27
11062,0.953,0.1
11063,0.953,0.1
11064,0.906,0.36
11065,0.906,0.36
11066,0.984,0.1
11067,0.984,0.1
11068,0.922,0.22
11069,0.922,0.22
11070,0.969,0.14
11071,0.969,0.14
11072,0.922,0.22
11073,0.922,0.22
11074,0.844,0.44
11075,0.844,0.44
11076,0.938,0.28
11077,0.938,0.28
11078,0.969,0.12
11079,0.969,0.12
11080,0.938,0.22
11081,0.938,0.22
11082,0.859,0.37
11083,0.859,0.37
11084,0.891,0.26
11085,0.891,0.26
11086,0.906,0.25
11087,0.906,0.25
11088,0.891,0.35
11089,0.891,0.35
11090,0.969,0.17
11091,0.969,0.17
11092,0.875,0.43
11093,0.875,0.43
11094,0.781,0.52
11095,0.781,0.52
11096,0.875,0.4
11097,0.875,0.4
11098,0.875,0.38
11099,0.875,0.38
11100,0.891,0.29
11101,0.891,0.29
11102,0.906,0.21
11103,0.906,0.21
11104,0.922,0.26
11105,0.922,0.26
11106,0.953,0.24
11107,0.953,0.24
11108,0.891,0.28
11109,0.891,0.28
11110,0.953,0.2
11111,0.953,0.2
11112,0.953,0.16
11113,0.953,0.16
11114,0.938,0.21
11115,0.938,0.21
11116,0.906,0.23
11117,0.906,0.23
11118,0.906,0.32
11119,0.906,0.32
11120,0.875,0.38
11121,0.875,0.38
11122,0.906,0.33
11123,0.906,0.33
11124,0.891,0.21
11125,0.891,0.21
11126,0.938,0.16
11127,0.938,0.16
11128,0.922,0.25
11129,0.922,0.25
11130,0.875,0.35
11131,0.875,0.35
11132,0.938,0.23
11133,0.938,0.23
11134,0.922,0.28
11135,0.922,0.28
11136,0.938,0.23
11137,0.938,0.23
11138,0.938,0.24
11139,0.938,0.24
11140,0.938,0.17
11141,0.938,0.17
11142,0.922,0.25
11143,0.922,0.25
11144,0.953,0.22
11145,0.953,0.22
11146,0.922,0.19
11147,0.922,0.19
11148,0.938,0.2
11149,0.938,0.2
11150,0.953,0.22
11151,0.953,0.22
11152,0.922,0.25
11153,0.922,0.25
11154,0.875,0.3
11155,0.875,0.3
11156,0.922,0.3
11157,0.922,0.3
11158,0.938,0.26
11159,0.938,0.26
11160,0.891,0.24
11161,0.891,0.24
11162,0.891,0.27
11163,0.891,0.27
11164,0.828,0.51
11165,0.828,0.51
11166,0.938,0.28
11167,0.938,0.28
11168,0.891,0.3
11169,0.891,0.3
11170,0.891,0.26
11171,0.891,0.26
11172,0.938,0.2
11173,0.938,0.2
11174,0.984,0.1
11175,0.984,0.1
11176,0.906,0.23
11177,0.906,0.23
11178,0.922,0.25
11179,0.922,0.25
11180,0.922,0.27
11181,0.922,0.27
11182,0.922,0.22
11183,0.922,0.22
11184,0.938,0.27
11185,0.938,0.27
11186,0.922,0.27
11187,0.922,0.27
11188,0.906,0.26
11189,0.906,0.26
11190,0.922,0.19
11191,0.922,0.19
11192,0.906,0.37
11193,0.906,0.37
11194,0.906,0.32
11195,0.906,0.32
11196,0.953,0.12
11197,0.953,0.12
11198,0.953,0.17
11199,0.953,0.17
11200,0.938,0.2
11201,0.938,0.2
11202,0.812,0.53
11203,0.812,0.53
11204,0.922,0.22
11205,0.922,0.22
11206,0.938,0.15
11207,0.938,0.15
11208,0.906,0.3
11209,0.906,0.3
11210,0.938,0.21
11211,0.938,0.21
11212,0.938,0.15
11213,0.938,0.15
11214,0.891,0.33
11215,0.891,0.33
11216,0.969,0.13
11217,0.969,0.13
11218,0.875,0.39
11219,0.875,0.39
11220,0.891,0.35
11221,0.891,0.35
11222,0.906,0.28
11223,0.906,0.28
11224,0.938,0.19
11225,0.938,0.19
11226,0.906,0.37
11227,0.906,0.37
11228,0.922,0.31
11229,0.922,0.31
11230,0.906,0.27
11231,0.906,0.27
11232,0.922,0.28
11233,0.922,0.28
11234,0.938,0.24
11235,0.938,0.24
11236,0.906,0.33
11237,0.906,0.33
11238,0.859,0.35
11239,0.859,0.35
11240,0.859,0.49
11241,0.859,0.49
11242,0.922,0.31
11243,0.922,0.31
11244,0.906,0.31
11245,0.906,0.31
11246,0.891,0.38
11247,0.891,0.38
11248,0.875,0.26
11249,0.875,0.26
11250,0.828,0.43
11251,0.828,0.43
11252,0.938,0.25
11253,0.938,0.25
11254,0.953,0.16
11255,0.953,0.16
11256,0.906,0.29
11257,0.906,0.29
11258,0.906,0.25
11259,0.906,0.25
11260,0.906,0.24
11261,0.906,0.24
11262,0.859,0.26
11263,0.859,0.26
11264,0.891,0.34
11265,0.891,0.34
11266,0.906,0.29
11267,0.906,0.29
11268,0.812,0.34
11269,0.812,0.34
11270,0.922,0.16
11271,0.922,0.16
11272,0.953,0.14
11273,0.953,0.14
11274,0.906,0.29
11275,0.906,0.29
11276,0.922,0.25
11277,0.922,0.25
11278,0.953,0.19
11279,0.953,0.19
11280,0.953,0.19
11284,0.922,0.19
11285,0.922,0.19
11286,0.938,0.23
11287,0.938,0.23
11288,0.953,0.28
11289,0.953,0.28
11290,0.875,0.32
11291,0.875,0.32
11292,0.984,0.13
11293,0.984,0.13
11294,0.891,0.27
11295,0.891,0.27
11296,0.969,0.13
11297,0.969,0.13
11298,0.906,0.29
11299,0.906,0.29
11300,0.938,0.19
11301,0.938,0.19
11302,0.922,0.32
11303,0.922,0.32
11304,0.938,0.17
11305,0.938,0.17
11306,0.844,0.33
11307,0.844,0.33
11308,0.891,0.28
11309,0.891,0.28
11310,0.953,0.19
11311,0.953,0.19
11312,0.891,0.26
11313,0.891,0.26
11314,0.922,0.23
11315,0.922,0.23
11316,0.922,0.27
11317,0.922,0.27
11318,0.922,0.2
11319,0.922,0.2
11320,0.875,0.46
11321,0.875,0.46
11322,0.875,0.33
11323,0.875,0.33
11324,0.938,0.24
11325,0.938,0.24
11326,0.906,0.2
11327,0.906,0.2
11328,0.922,0.19
11329,0.922,0.19
11330,0.969,0.13
11331,0.969,0.13
11332,0.922,0.24
11333,0.922,0.24
11334,0.828,0.43
11335,0.828,0.43
11336,0.906,0.24
11337,0.906,0.24
11338,0.875,0.47
11339,0.875,0.47
11340,0.906,0.23
11341,0.906,0.23
11342,0.938,0.22
11343,0.938,0.22
11344,0.953,0.16
11345,0.953,0.16
11346,0.891,0.37
11347,0.891,0.37
11348,0.938,0.19
11349,0.938,0.19
11350,0.875,0.38
11351,0.875,0.38
11352,0.969,0.16
11353,0.969,0.16
11354,0.922,0.21
11355,0.922,0.21
11356,0.938,0.19
11357,0.938,0.19
11358,0.938,0.14
11359,0.938,0.14
11360,0.984,0.1
11361,0.984,0.1
11362,0.969,0.21
11363,0.969,0.21
11364,0.938,0.18
11365,0.938,0.18
11366,0.953,0.16
11367,0.953,0.16
11368,0.922,0.22
11369,0.922,0.22
11370,0.891,0.27
11371,0.891,0.27
11372,0.906,0.25
11373,0.906,0.25
11374,0.969,0.21
11375,0.969,0.21
11376,0.953,0.17
11377,0.953,0.17
11378,0.938,0.12
11379,0.938,0.12
11380,0.938,0.18
11381,0.938,0.18
11382,0.906,0.29
11383,0.906,0.29
11384,0.922,0.21
11385,0.922,0.21
11386,0.812,0.57
11387,0.812,0.57
11388,0.922,0.2
11389,0.922,0.2
11390,0.906,0.28
11391,0.906,0.28
11392,0.938,0.17
11393,0.938,0.17
11394,0.844,0.44
11395,0.844,0.44
11396,0.859,0.39
11397,0.859,0.39
11398,0.891,0.32
11399,0.891,0.32
11400,0.891,0.36
11401,0.891,0.36
11402,0.906,0.39
11403,0.906,0.39
11404,0.906,0.24
11405,0.906,0.24
