Step,Acc,Loss
5221,0.922,0.22
5222,0.906,0.25
5223,0.906,0.25
5224,0.906,0.26
5225,0.906,0.26
5226,0.891,0.29
5227,0.891,0.29
5228,0.906,0.21
5229,0.906,0.21
5230,0.875,0.37
5231,0.875,0.37
5232,0.898,0.32
5233,0.898,0.32
5234,0.891,0.31
5235,0.891,0.31
5236,0.922,0.2
5237,0.922,0.2
5238,0.883,0.35
5239,0.883,0.35
5240,0.961,0.2
5241,0.961,0.2
5242,0.938,0.2
5243,0.938,0.2
5244,0.93,0.23
5245,0.93,0.23
5246,0.93,0.18
5247,0.93,0.18
5248,0.953,0.12
5249,0.953,0.12
5250,0.938,0.23
5251,0.938,0.23
5252,0.898,0.33
5253,0.898,0.33
5254,0.891,0.35
5255,0.891,0.35
5256,0.898,0.27
5257,0.898,0.27
5258,0.938,0.17
5259,0.938,0.17
5260,0.945,0.23
5261,0.945,0.23
5262,0.938,0.22
5263,0.938,0.22
5264,0.844,0.34
5265,0.844,0.34
5266,0.922,0.23
5267,0.922,0.23
5268,0.914,0.31
5269,0.914,0.31
5270,0.938,0.25
5271,0.938,0.25
5272,0.922,0.2
5273,0.922,0.2
5274,0.898,0.3
5275,0.898,0.3
5276,0.945,0.24
5277,0.945,0.24
5278,0.938,0.16
5279,0.938,0.16
5280,0.93,0.26
5281,0.93,0.26
5282,0.906,0.3
5283,0.906,0.3
5284,0.906,0.21
5285,0.906,0.21
5286,0.891,0.27
5287,0.891,0.27
5288,0.938,0.2
5289,0.938,0.2
5290,0.906,0.3
5291,0.906,0.3
5292,0.891,0.29
5293,0.891,0.29
5294,0.93,0.18
5295,0.93,0.18
5296,0.953,0.18
5297,0.953,0.18
5298,0.914,0.26
5299,0.914,0.26
5300,0.883,0.34
5301,0.883,0.34
5302,0.914,0.24
5303,0.914,0.24
5304,0.898,0.27
5305,0.898,0.27
5306,0.906,0.33
5307,0.906,0.33
5308,0.859,0.35
5309,0.859,0.35
5310,0.961,0.2
5311,0.961,0.2
5312,0.914,0.24
5313,0.914,0.24
5314,0.883,0.35
5315,0.883,0.35
5316,0.914,0.29
5317,0.914,0.29
5318,0.914,0.29
5319,0.914,0.29
5320,0.906,0.28
5321,0.906,0.28
5322,0.891,0.34
5323,0.891,0.34
5324,0.906,0.32
5325,0.906,0.32
5326,0.898,0.31
5327,0.898,0.31
5328,0.922,0.26
5329,0.922,0.26
5330,0.906,0.26
5331,0.906,0.26
5332,0.93,0.24
5333,0.93,0.24
5334,0.938,0.17
5335,0.938,0.17
5336,0.953,0.19
5337,0.953,0.19
5338,0.914,0.25
5339,0.914,0.25
5340,0.93,0.21
5341,0.93,0.21
5342,0.883,0.32
5343,0.883,0.32
5344,0.898,0.28
5345,0.898,0.28
5346,0.93,0.25
5347,0.93,0.25
5348,0.922,0.23
5349,0.922,0.23
5350,0.938,0.26
5351,0.938,0.26
5352,0.945,0.18
5353,0.945,0.18
5354,0.891,0.38
5355,0.891,0.38
5356,0.891,0.27
5357,0.891,0.27
5358,0.922,0.2
5359,0.922,0.2
5360,0.914,0.28
5361,0.914,0.28
5362,0.945,0.23
5363,0.945,0.23
5364,0.883,0.28
5365,0.883,0.28
5366,0.945,0.19
5367,0.945,0.19
5368,0.875,0.29
5369,0.875,0.29
5370,0.93,0.21
5371,0.93,0.21
5372,0.922,0.2
5373,0.922,0.2
5374,0.93,0.25
5375,0.93,0.25
5376,0.953,0.2
5377,0.953,0.2
5378,0.922,0.17
5379,0.922,0.17
5380,0.906,0.37
5381,0.906,0.37
5382,0.945,0.28
5383,0.945,0.28
5384,0.938,0.26
5385,0.938,0.26
5386,0.945,0.2
5387,0.945,0.2
5388,0.93,0.23
5389,0.93,0.23
5390,0.914,0.31
5391,0.914,0.31
5392,0.867,0.39
5393,0.867,0.39
5394,0.938,0.15
5395,0.938,0.15
5396,0.906,0.24
5397,0.906,0.24
5398,0.875,0.31
5399,0.875,0.31
5400,0.883,0.3
5401,0.883,0.3
5402,0.914,0.25
5403,0.914,0.25
5404,0.898,0.25
5405,0.898,0.25
5406,0.914,0.26
5407,0.914,0.26
5408,0.922,0.19
5409,0.922,0.19
5410,0.914,0.28
5411,0.914,0.28
5412,0.898,0.31
5413,0.898,0.31
5414,0.906,0.32
5415,0.906,0.32
5416,0.914,0.29
5417,0.914,0.29
5418,0.922,0.25
5419,0.922,0.25
5420,0.953,0.19
5421,0.953,0.19
5422,0.93,0.17
5423,0.93,0.17
5424,0.883,0.37
5425,0.883,0.37
5426,0.938,0.19
5427,0.938,0.19
5428,0.945,0.2
5429,0.945,0.2
5430,0.93,0.2
5431,0.93,0.2
5432,0.906,0.24
5433,0.906,0.24
5434,0.945,0.23
5435,0.945,0.23
5436,0.922,0.26
5437,0.922,0.26
5438,0.906,0.27
5439,0.906,0.27
5440,0.961,0.18
5441,0.961,0.18
5442,0.961,0.13
5443,0.961,0.13
5444,0.93,0.26
5445,0.93,0.26
5446,0.906,0.28
5447,0.906,0.28
5448,0.961,0.15
5449,0.961,0.15
5450,0.891,0.31
5451,0.891,0.31
5452,0.891,0.32
5453,0.891,0.32
5454,0.922,0.21
5455,0.922,0.21
5456,0.906,0.23
5457,0.906,0.23
5458,0.898,0.36
5459,0.898,0.36
5460,0.875,0.35
5461,0.875,0.35
5462,0.93,0.26
5463,0.93,0.26
5464,0.875,0.33
5465,0.875,0.33
5466,0.898,0.24
5467,0.898,0.24
5468,0.898,0.31
5469,0.898,0.31
5470,0.914,0.29
5471,0.914,0.29
5472,0.922,0.28
5473,0.922,0.28
5474,0.938,0.18
5475,0.938,0.18
5476,0.938,0.28
5477,0.938,0.28
5478,0.906,0.26
5479,0.906,0.26
5480,0.883,0.35
5481,0.883,0.35
5482,0.906,0.24
5483,0.906,0.24
5484,0.898,0.3
5485,0.898,0.3
5486,0.875,0.42
5487,0.875,0.42
5488,0.891,0.26
5489,0.891,0.26
5490,0.914,0.23
5491,0.914,0.23
5492,0.898,0.3
5493,0.898,0.3
5494,0.945,0.18
5495,0.945,0.18
5496,0.938,0.23
5497,0.938,0.23
5498,0.922,0.24
5499,0.922,0.24
5500,0.883,0.33
5501,0.883,0.33
5502,0.953,0.24
5503,0.953,0.24
5504,0.93,0.23
5505,0.93,0.23
5506,0.914,0.26
5507,0.914,0.26
5508,0.867,0.45
5509,0.867,0.45
5510,0.891,0.32
5511,0.891,0.32
5512,0.906,0.26
5513,0.906,0.26
5514,0.922,0.19
5515,0.922,0.19
5516,0.898,0.32
5517,0.898,0.32
5518,0.883,0.4
5519,0.883,0.4
5520,0.93,0.22
5521,0.93,0.22
5522,0.891,0.46
5523,0.891,0.46
5524,0.961,0.15
5525,0.961,0.15
5526,0.922,0.25
5527,0.922,0.25
5528,0.945,0.19
5529,0.945,0.19
5530,0.922,0.21
5531,0.922,0.21
5532,0.898,0.36
5533,0.898,0.36
5534,0.906,0.27
5535,0.906,0.27
5536,0.953,0.19
5537,0.953,0.19
5538,0.906,0.22
5539,0.906,0.22
5540,0.945,0.15
5541,0.945,0.15
5542,0.93,0.24
5543,0.93,0.24
5544,0.875,0.32
5545,0.875,0.32
5546,0.891,0.35
5547,0.891,0.35
5548,0.938,0.16
5549,0.938,0.16
5550,0.859,0.33
5551,0.859,0.33
5552,0.891,0.37
5553,0.891,0.37
5554,0.93,0.17
5555,0.93,0.17
5556,0.891,0.31
5557,0.891,0.31
5558,0.945,0.18
5559,0.945,0.18
5560,0.93,0.27
5561,0.93,0.27
5562,0.93,0.23
5563,0.93,0.23
5564,0.906,0.3
5565,0.906,0.3
5566,0.875,0.38
5567,0.875,0.38
5568,0.914,0.31
5569,0.914,0.31
5570,0.898,0.27
5571,0.898,0.27
5572,0.945,0.23
5573,0.945,0.23
5574,0.922,0.21
5575,0.922,0.21
5576,0.914,0.27
5577,0.914,0.27
5578,0.938,0.2
5579,0.938,0.2
5580,0.867,0.36
5581,0.867,0.36
5582,0.93,0.28
5583,0.93,0.28
5584,0.922,0.22
5585,0.922,0.22
5586,0.922,0.19
5587,0.922,0.19
5588,0.906,0.29
5589,0.906,0.29
5590,0.867,0.37
5591,0.867,0.37
5592,0.93,0.2
5593,0.93,0.2
5594,0.953,0.18
5595,0.953,0.18
5596,0.914,0.31
5597,0.914,0.31
5598,0.914,0.27
5599,0.914,0.27
5600,0.914,0.25
5601,0.914,0.25
5602,0.938,0.28
5603,0.938,0.28
5604,0.914,0.3
5605,0.914,0.3
5606,0.898,0.28
5607,0.898,0.28
5608,0.891,0.35
5609,0.891,0.35
5610,0.961,0.13
5611,0.961,0.13
5612,0.875,0.28
5613,0.875,0.28
5614,0.859,0.34
5615,0.859,0.34
5616,0.938,0.22
5617,0.938,0.22
5618,0.922,0.26
5619,0.922,0.26
5620,0.883,0.27
5621,0.883,0.27
5622,0.914,0.28
5623,0.914,0.28
5624,0.898,0.34
5625,0.898,0.34
5626,0.93,0.17
5627,0.93,0.17
5628,0.883,0.3
5629,0.883,0.3
5630,0.914,0.25
5631,0.914,0.25
5632,0.891,0.3
5633,0.891,0.3
5634,0.906,0.22
5635,0.906,0.22
5636,0.953,0.17
5637,0.953,0.17
5638,0.906,0.34
5639,0.906,0.34
5640,0.93,0.24
5641,0.93,0.24
5642,0.914,0.27
5643,0.914,0.27
5644,0.953,0.17
5645,0.953,0.17
5646,0.906,0.3
5647,0.906,0.3
5648,0.922,0.31
5649,0.922,0.31
5650,0.841,0.35
5651,0.841,0.35
5652,0.841,0.35
5656,0.938,0.2
5657,0.938,0.2
5658,0.898,0.23
5659,0.898,0.23
5660,0.914,0.25
5661,0.914,0.25
5662,0.875,0.33
5663,0.875,0.33
5664,0.938,0.21
5665,0.938,0.21
5666,0.938,0.19
5667,0.938,0.19
5668,0.914,0.3
5669,0.914,0.3
5670,0.914,0.22
5671,0.914,0.22
5672,0.875,0.37
5673,0.875,0.37
5674,0.93,0.2
5675,0.93,0.2
5676,0.914,0.26
5677,0.914,0.26
5678,0.906,0.28
5679,0.906,0.28
5680,0.93,0.21
5681,0.93,0.21
5682,0.906,0.28
5683,0.906,0.28
5684,0.875,0.31
5685,0.875,0.31
5686,0.953,0.18
5687,0.953,0.18
5688,0.945,0.18
5689,0.945,0.18
5690,0.852,0.39
5691,0.852,0.39
5692,0.914,0.26
5693,0.914,0.26
5694,0.906,0.27
5695,0.906,0.27
5696,0.898,0.35
5697,0.898,0.35
5698,0.883,0.31
5699,0.883,0.31
5700,0.906,0.3
5701,0.906,0.3
5702,0.867,0.36
5703,0.867,0.36
5704,0.922,0.2
5705,0.922,0.2
5706,0.891,0.27
5707,0.891,0.27
5708,0.922,0.19
5709,0.922,0.19
5710,0.938,0.24
5711,0.938,0.24
5712,0.938,0.2
5713,0.938,0.2
5714,0.922,0.28
5715,0.922,0.28
5716,0.898,0.26
5717,0.898,0.26
5718,0.938,0.19
5719,0.938,0.19
5720,0.898,0.29
5721,0.898,0.29
5722,0.914,0.24
5723,0.914,0.24
5724,0.953,0.17
5725,0.953,0.17
5726,0.93,0.2
5727,0.93,0.2
5728,0.914,0.26
5729,0.914,0.26
5730,0.914,0.26
5731,0.914,0.26
5732,0.906,0.26
5733,0.906,0.26
5734,0.898,0.29
5735,0.898,0.29
5736,0.961,0.16
5737,0.961,0.16
5738,0.922,0.22
5739,0.922,0.22
5740,0.938,0.18
5741,0.938,0.18
5742,0.945,0.19
5743,0.945,0.19
5744,0.891,0.28
5745,0.891,0.28
5746,0.945,0.16
5747,0.945,0.16
5748,0.898,0.27
5749,0.898,0.27
5750,0.922,0.18
5751,0.922,0.18
5752,0.969,0.18
5753,0.969,0.18
5754,0.906,0.32
5755,0.906,0.32
5756,0.898,0.25
5757,0.898,0.25
5758,0.922,0.26
5759,0.922,0.26
5760,0.898,0.26
5761,0.898,0.26
5762,0.875,0.31
5763,0.875,0.31
5764,0.883,0.26
5765,0.883,0.26
5766,0.906,0.3
5767,0.906,0.3
5768,0.922,0.3
5769,0.922,0.3
5770,0.898,0.33
5771,0.898,0.33
5772,0.883,0.35
5773,0.883,0.35
5774,0.875,0.38
5775,0.875,0.38
5776,0.875,0.42
5777,0.875,0.42
5778,0.914,0.26
5779,0.914,0.26
5780,0.906,0.3
5781,0.906,0.3
5782,0.914,0.29
5783,0.914,0.29
5784,0.945,0.22
5785,0.945,0.22
5786,0.914,0.28
5787,0.914,0.28
5788,0.867,0.36
5789,0.867,0.36
5790,0.844,0.35
5791,0.844,0.35
5792,0.914,0.23
5793,0.914,0.23
5794,0.906,0.28
5795,0.906,0.28
5796,0.93,0.3
5797,0.93,0.3
5798,0.93,0.24
5799,0.93,0.24
5800,0.914,0.33
5801,0.914,0.33
5802,0.883,0.31
5803,0.883,0.31
5804,0.867,0.32
5805,0.867,0.32
5806,0.914,0.26
5807,0.914,0.26
5808,0.875,0.26
5809,0.875,0.26
5810,0.938,0.19
5811,0.938,0.19
5812,0.906,0.3
5813,0.906,0.3
5814,0.93,0.23
5815,0.93,0.23
5816,0.906,0.26
5817,0.906,0.26
5818,0.891,0.34
5819,0.891,0.34
5820,0.906,0.25
5821,0.906,0.25
5822,0.938,0.22
5823,0.938,0.22
5824,0.898,0.3
5825,0.898,0.3
5826,0.93,0.25
5827,0.93,0.25
5828,0.891,0.34
5829,0.891,0.34
5830,0.906,0.25
5831,0.906,0.25
5832,0.859,0.36
5833,0.859,0.36
5834,0.914,0.23
5835,0.914,0.23
5836,0.93,0.22
5837,0.93,0.22
5838,0.891,0.31
5839,0.891,0.31
5840,0.883,0.39
5841,0.883,0.39
5842,0.883,0.36
5843,0.883,0.36
5844,0.953,0.18
5845,0.953,0.18
5846,0.914,0.26
5847,0.914,0.26
5848,0.906,0.25
5849,0.906,0.25
5850,0.891,0.24
5851,0.891,0.24
5852,0.922,0.21
5853,0.922,0.21
5854,0.914,0.28
5855,0.914,0.28
5856,0.883,0.26
5857,0.883,0.26
5858,0.938,0.24
5859,0.938,0.24
5860,0.906,0.26
5861,0.906,0.26
5862,0.906,0.29
5863,0.906,0.29
5864,0.938,0.17
5865,0.938,0.17
5866,0.922,0.21
5867,0.922,0.21
5868,0.945,0.19
5869,0.945,0.19
5870,0.891,0.32
5871,0.891,0.32
5872,0.922,0.25
5873,0.922,0.25
5874,0.906,0.29
5875,0.906,0.29
5876,0.93,0.31
5877,0.93,0.31
5878,0.922,0.23
5879,0.922,0.23
5880,0.953,0.18
5881,0.953,0.18
5882,0.906,0.27
5883,0.906,0.27
5884,0.922,0.25
5885,0.922,0.25
5886,0.914,0.28
5887,0.914,0.28
5888,0.859,0.36
5889,0.859,0.36
5890,0.93,0.22
5891,0.93,0.22
5892,0.961,0.16
5893,0.961,0.16
5894,0.914,0.32
5895,0.914,0.32
5896,0.922,0.25
5897,0.922,0.25
5898,0.93,0.21
5899,0.93,0.21
5900,0.945,0.19
5901,0.945,0.19
5902,0.875,0.37
5903,0.875,0.37
5904,0.93,0.23
5905,0.93,0.23
5906,0.875,0.3
5907,0.875,0.3
5908,0.867,0.38
5909,0.867,0.38
5910,0.898,0.24
5911,0.898,0.24
5912,0.914,0.21
5913,0.914,0.21
5914,0.922,0.26
5915,0.922,0.26
5916,0.883,0.38
5917,0.883,0.38
5918,0.922,0.26
5919,0.922,0.26
5920,0.906,0.26
5921,0.906,0.26
5922,0.914,0.23
5923,0.914,0.23
5924,0.914,0.19
5925,0.914,0.19
5926,0.844,0.52
5927,0.844,0.52
5928,0.945,0.26
5929,0.945,0.26
5930,0.914,0.26
5931,0.914,0.26
5932,0.922,0.21
5933,0.922,0.21
5934,0.93,0.22
5935,0.93,0.22
5936,0.883,0.32
5937,0.883,0.32
5938,0.93,0.22
5939,0.93,0.22
5940,0.953,0.16
5941,0.953,0.16
5942,0.914,0.21
5943,0.914,0.21
5944,0.938,0.2
5945,0.938,0.2
5946,0.875,0.33
5947,0.875,0.33
5948,0.945,0.24
5949,0.945,0.24
5950,0.898,0.29
5951,0.898,0.29
5952,0.914,0.24
5953,0.914,0.24
5954,0.883,0.26
5955,0.883,0.26
5956,0.914,0.32
5957,0.914,0.32
5958,0.891,0.36
5959,0.891,0.36
5960,0.914,0.26
5961,0.914,0.26
5962,0.93,0.27
5963,0.93,0.27
5964,0.898,0.24
5965,0.898,0.24
5966,0.883,0.3
5967,0.883,0.3
5968,0.852,0.43
5969,0.852,0.43
5970,0.961,0.15
5971,0.961,0.15
5972,0.914,0.3
5973,0.914,0.3
5974,0.953,0.2
5975,0.953,0.2
5976,0.906,0.22
5977,0.906,0.22
5978,0.953,0.16
5979,0.953,0.16
5980,0.922,0.22
5981,0.922,0.22
5982,0.914,0.26
5983,0.914,0.26
5984,0.938,0.16
5985,0.938,0.16
5986,0.906,0.28
5987,0.906,0.28
5988,0.914,0.21
5989,0.914,0.21
5990,0.891,0.29
5991,0.891,0.29
5992,0.891,0.39
5993,0.891,0.39
5994,0.93,0.21
5995,0.93,0.21
5996,0.898,0.31
5997,0.898,0.31
5998,0.914,0.29
5999,0.914,0.29
6000,0.945,0.21
6001,0.945,0.21
6002,0.906,0.31
6003,0.906,0.31
6004,0.883,0.32
6005,0.883,0.32
6006,0.938,0.24
6007,0.938,0.24
6008,0.938,0.2
6009,0.938,0.2
6010,0.891,0.3
6011,0.891,0.3
6012,0.922,0.28
6013,0.922,0.28
6014,0.938,0.24
6015,0.938,0.24
6016,0.906,0.22
6017,0.906,0.22
6018,0.93,0.19
6019,0.93,0.19
6020,0.867,0.36
6021,0.867,0.36
6022,0.961,0.17
6023,0.961,0.17
6024,0.93,0.18
6025,0.93,0.18
6026,0.922,0.18
6027,0.922,0.18
6028,0.93,0.21
6029,0.93,0.21
6030,0.891,0.33
6031,0.891,0.33
6032,0.922,0.22
6033,0.922,0.22
6034,0.953,0.2
6035,0.953,0.2
6036,0.914,0.29
6037,0.914,0.29
6038,0.914,0.27
6039,0.914,0.27
6040,0.898,0.28
6041,0.898,0.28
6042,0.938,0.23
6043,0.938,0.23
6044,0.844,0.5
6045,0.844,0.5
6046,0.914,0.29
6047,0.914,0.29
6048,0.93,0.24
6049,0.93,0.24
6050,0.852,0.43
6051,0.852,0.43
6052,0.906,0.28
6053,0.906,0.28
6054,0.914,0.24
6055,0.914,0.24
6056,0.93,0.15
6057,0.93,0.15
6058,0.93,0.29
6059,0.93,0.29
6060,0.898,0.28
6061,0.898,0.28
6062,0.906,0.2
6063,0.906,0.2
6064,0.922,0.3
6065,0.922,0.3
6066,0.906,0.29
6067,0.906,0.29
6068,0.922,0.22
6069,0.922,0.22
6070,0.867,0.38
6071,0.867,0.38
6072,0.93,0.25
6073,0.93,0.25
6074,0.922,0.2
6075,0.922,0.2
6076,0.93,0.24
6077,0.93,0.24
6078,0.875,0.29
6079,0.875,0.29
6080,0.914,0.25
6081,0.914,0.25
6082,0.93,0.29
6083,0.93,0.29
6084,0.914,0.33
6085,0.914,0.33
6086,0.922,0.21
6087,0.922,0.21
6088,0.891,0.31
6089,0.891,0.31
6090,0.922,0.32
6091,0.922,0.32
6092,0.906,0.25
6093,0.906,0.25
6094,0.961,0.17
6095,0.961,0.17
6096,0.898,0.24
6097,0.898,0.24
6098,0.945,0.19
6099,0.945,0.19
6100,0.93,0.24
6101,0.93,0.24
6102,0.961,0.16
6103,0.961,0.16
6104,0.883,0.25
6105,0.883,0.25
6106,0.891,0.29
6107,0.891,0.29
6108,0.914,0.34
6109,0.914,0.34
6110,0.93,0.2
6111,0.93,0.2
6112,0.922,0.24
6113,0.922,0.24
6114,0.977,0.13
6115,0.977,0.13
6116,0.906,0.26
6117,0.906,0.26
6118,0.906,0.28
6119,0.906,0.28
6120,0.938,0.19
6121,0.938,0.19
6122,0.914,0.28
6123,0.914,0.28
6124,0.891,0.33
6125,0.891,0.33
6126,0.914,0.24
6127,0.914,0.24
6128,0.922,0.19
6129,0.922,0.19
6130,0.914,0.3
6131,0.914,0.3
6132,0.875,0.41
6133,0.875,0.41
6134,0.945,0.21
6135,0.945,0.21
6136,0.898,0.25
6137,0.898,0.25
6138,0.969,0.12
6139,0.969,0.12
6140,0.906,0.3
6141,0.906,0.3
6142,0.93,0.19
6143,0.93,0.19
6144,0.906,0.26
6145,0.906,0.26
6146,0.93,0.22
6147,0.93,0.22
6148,0.891,0.27
6149,0.891,0.27
6150,0.938,0.17
6151,0.938,0.17
6152,0.93,0.25
6153,0.93,0.25
6154,0.906,0.24
6155,0.906,0.24
6156,0.906,0.31
6157,0.906,0.31
6158,0.953,0.19
6159,0.953,0.19
6160,0.93,0.22
6161,0.93,0.22
6162,0.93,0.25
6163,0.93,0.25
6164,0.922,0.22
6165,0.922,0.22
6166,0.906,0.19
6167,0.906,0.19
6168,0.938,0.25
6169,0.938,0.25
6170,0.891,0.33
6171,0.891,0.33
6172,0.914,0.23
6173,0.914,0.23
6174,0.914,0.27
6175,0.914,0.27
6176,0.914,0.28
6177,0.914,0.28
6178,0.883,0.33
6179,0.883,0.33
6180,0.922,0.25
6181,0.922,0.25
6182,0.922,0.29
6183,0.922,0.29
6184,0.961,0.16
6185,0.961,0.16
6186,0.938,0.26
6187,0.938,0.26
6188,0.906,0.31
6189,0.906,0.31
6190,0.93,0.26
6191,0.93,0.26
6192,0.953,0.14
6193,0.953,0.14
6194,0.922,0.18
6195,0.922,0.18
6196,0.938,0.21
6197,0.938,0.21
6198,0.93,0.23
6199,0.93,0.23
6200,0.922,0.25
6201,0.922,0.25
6202,0.938,0.22
6203,0.938,0.22
6204,0.906,0.25
6205,0.906,0.25
6206,0.938,0.29
6207,0.938,0.29
6208,0.875,0.31
6209,0.875,0.31
6210,0.945,0.19
6211,0.945,0.19
6212,0.953,0.17
6213,0.953,0.17
6214,0.867,0.38
6215,0.867,0.38
6216,0.867,0.36
6217,0.867,0.36
6218,0.922,0.2
6219,0.922,0.2
6220,0.922,0.23
6221,0.922,0.23
6222,0.891,0.3
6223,0.891,0.3
6224,0.883,0.28
6225,0.883,0.28
6226,0.938,0.25
6227,0.938,0.25
6228,0.938,0.19
6229,0.938,0.19
6230,0.938,0.2
6231,0.938,0.2
6232,0.938,0.2
6233,0.938,0.2
6234,0.93,0.22
6235,0.93,0.22
6236,0.906,0.25
6237,0.906,0.25
6238,0.891,0.35
6239,0.891,0.35
6240,0.867,0.33
6241,0.867,0.33
6242,0.938,0.2
6243,0.938,0.2
6244,0.891,0.29
6245,0.891,0.29
6246,0.93,0.22
6247,0.93,0.22
6248,0.883,0.34
6249,0.883,0.34
6250,0.906,0.23
6251,0.906,0.23
6252,0.93,0.26
6253,0.93,0.26
6254,0.891,0.3
6255,0.891,0.3
6256,0.898,0.29
6257,0.898,0.29
6258,0.938,0.22
6259,0.938,0.22
6260,0.922,0.2
6261,0.922,0.2
6262,0.891,0.27
6263,0.891,0.27
6264,0.93,0.17
6265,0.93,0.17
6266,0.945,0.18
6267,0.945,0.18
6268,0.93,0.22
6269,0.93,0.22
6270,0.891,0.27
6271,0.891,0.27
6272,0.922,0.25
6273,0.922,0.25
6274,0.898,0.34
6275,0.898,0.34
6276,0.898,0.24
6277,0.898,0.24
6278,0.922,0.22
6279,0.922,0.22
6280,0.883,0.3
6281,0.883,0.3
6282,0.859,0.4
6283,0.859,0.4
6284,0.914,0.21
6285,0.914,0.21
6286,0.914,0.29
6287,0.914,0.29
6288,0.938,0.18
6289,0.938,0.18
6290,0.945,0.2
6291,0.945,0.2
6292,0.867,0.34
6293,0.867,0.34
6294,0.875,0.29
6295,0.875,0.29
6296,0.898,0.32
6297,0.898,0.32
6298,0.867,0.38
6299,0.867,0.38
6300,0.898,0.27
6301,0.898,0.27
6302,0.891,0.32
6303,0.891,0.32
6304,0.961,0.13
6305,0.961,0.13
6306,0.906,0.27
6307,0.906,0.27
6308,0.867,0.3
6309,0.867,0.3
6310,0.945,0.17
6311,0.945,0.17
6312,0.93,0.26
6313,0.93,0.26
6314,0.914,0.3
6315,0.914,0.3
6316,0.906,0.25
6317,0.906,0.25
6318,0.914,0.24
6319,0.914,0.24
6320,0.93,0.21
6321,0.93,0.21
6322,0.922,0.21
6323,0.922,0.21
6324,0.906,0.32
6325,0.906,0.32
6326,0.938,0.2
6327,0.938,0.2
6328,0.938,0.17
6329,0.938,0.17
6330,0.922,0.23
6331,0.922,0.23
6332,0.891,0.27
6333,0.891,0.27
6334,0.953,0.17
6335,0.953,0.17
6336,0.914,0.23
6337,0.914,0.23
6338,0.891,0.3
6339,0.891,0.3
6340,0.938,0.23
6341,0.938,0.23
6342,0.961,0.19
6343,0.961,0.19
6344,0.906,0.3
6345,0.906,0.3
6346,0.898,0.22
6347,0.898,0.22
6348,0.906,0.29
6349,0.906,0.29
6350,0.891,0.38
6351,0.891,0.38
6352,0.93,0.22
6353,0.93,0.22
6354,0.891,0.33
6355,0.891,0.33
6356,0.898,0.32
6357,0.898,0.32
6358,0.93,0.19
6359,0.93,0.19
6360,0.906,0.25
6361,0.906,0.25
6362,0.914,0.26
6363,0.914,0.26
6364,0.93,0.24
6365,0.93,0.24
6366,0.922,0.3
6367,0.922,0.3
6368,0.945,0.16
6369,0.945,0.16
6370,0.945,0.24
6371,0.945,0.24
6372,0.93,0.26
6373,0.93,0.26
6374,0.914,0.25
6375,0.914,0.25
6376,0.898,0.37
6377,0.898,0.37
6378,0.938,0.28
6379,0.938,0.28
6380,0.914,0.29
6381,0.914,0.29
6382,0.906,0.31
6383,0.906,0.31
6384,0.922,0.27
6385,0.922,0.27
6386,0.93,0.26
6387,0.93,0.26
6388,0.93,0.25
6389,0.93,0.25
6390,0.938,0.22
6391,0.938,0.22
6392,0.93,0.24
6393,0.93,0.24
6394,0.914,0.26
6395,0.914,0.26
6396,0.914,0.24
6397,0.914,0.24
6398,0.891,0.3
6399,0.891,0.3
6400,0.891,0.23
6401,0.891,0.23
6402,0.891,0.27
6403,0.891,0.27
6404,0.906,0.31
6405,0.906,0.31
6406,0.953,0.16
6407,0.953,0.16
6408,0.938,0.21
6409,0.938,0.21
6410,0.922,0.25
6411,0.922,0.25
6412,0.922,0.31
6413,0.922,0.31
6414,0.93,0.2
6415,0.93,0.2
6416,0.938,0.2
6417,0.938,0.2
6418,0.898,0.29
6419,0.898,0.29
6420,0.875,0.34
6421,0.875,0.34
6422,0.93,0.21
6423,0.93,0.21
6424,0.938,0.28
6425,0.938,0.28
6426,0.93,0.25
6427,0.93,0.25
6428,0.945,0.22
6429,0.945,0.22
6430,0.898,0.31
6431,0.898,0.31
6432,0.945,0.16
6433,0.945,0.16
6434,0.938,0.18
6435,0.938,0.18
6436,0.953,0.21
6437,0.953,0.21
6438,0.922,0.26
6439,0.922,0.26
6440,0.898,0.3
6441,0.898,0.3
6442,0.922,0.24
6443,0.922,0.24
6444,0.875,0.44
6445,0.875,0.44
6446,0.875,0.35
6447,0.875,0.35
6448,0.906,0.29
6449,0.906,0.29
6450,0.93,0.27
6451,0.93,0.27
6452,0.922,0.25
6453,0.922,0.25
6454,0.891,0.28
6455,0.891,0.28
6456,0.938,0.13
6457,0.938,0.13
6458,0.922,0.25
6459,0.922,0.25
6460,0.906,0.25
6461,0.906,0.25
6462,0.883,0.41
6463,0.883,0.41
6464,0.938,0.25
6465,0.938,0.25
6466,0.93,0.23
6467,0.93,0.23
6468,0.93,0.21
6469,0.93,0.21
6470,0.922,0.25
6471,0.922,0.25
6472,0.906,0.31
6473,0.906,0.31
6474,0.891,0.26
6475,0.891,0.26
6476,0.945,0.16
6477,0.945,0.16
6478,0.953,0.22
6479,0.953,0.22
6480,0.938,0.18
6481,0.938,0.18
6482,0.852,0.35
6483,0.852,0.35
6484,0.891,0.32
6485,0.891,0.32
6486,0.883,0.31
6487,0.883,0.31
6488,0.945,0.16
6489,0.945,0.16
6490,0.93,0.21
6491,0.93,0.21
6492,0.914,0.29
6493,0.914,0.29
6494,0.945,0.23
